DBbook_ItemID	name	DBpedia_uri
1316	Death Comes as the End	http://dbpedia.org/resource/Death_Comes_as_the_End
1317	Chuck Klosterman IV: A Decade of Curious People and Dangerous Ideas	http://dbpedia.org/resource/Chuck_Klosterman_IV:_A_Decade_of_Curious_People_and_Dangerous_Ideas
1318	The Eustace Diamonds	http://dbpedia.org/resource/The_Eustace_Diamonds
1319	The Terror	http://dbpedia.org/resource/The_Terrorists
132	The Afghan	http://dbpedia.org/resource/The_Afghan
1320	Plot It Yourself	http://dbpedia.org/resource/Plot_It_Yourself
1321	The Far Side of the World	http://dbpedia.org/resource/The_Far_Side_of_the_World
1322	Solomon Gursky Was Here	http://dbpedia.org/resource/Solomon_Gursky_Was_Here
1323	Space Vampires	http://dbpedia.org/resource/The_Space_Vampires
1324	The Kindly Ones	http://dbpedia.org/resource/The_Kindly_Ones_(novel)
1325	The Doorbell Rang	http://dbpedia.org/resource/The_Doorbell_Rang
1326	The Father Hunt	http://dbpedia.org/resource/The_Father_Hunt
1327	The Golden Ball and Other Stories	http://dbpedia.org/resource/The_Golden_Ball_and_Other_Stories
1328	The Fortune of War	http://dbpedia.org/resource/The_Fortune_of_War
1329	The World Atlas of Wine	http://dbpedia.org/resource/The_World_Atlas_of_Wine
133	State of the Union	http://dbpedia.org/resource/State_of_the_Union_(play)
1330	A Good House	http://dbpedia.org/resource/A_Good_House
1331	The Good Terrorist	http://dbpedia.org/resource/The_Good_Terrorist
1332	Puzzles of the Black Widowers	http://dbpedia.org/resource/Puzzles_of_the_Black_Widowers
1333	Omensetter's Luck	http://dbpedia.org/resource/Omensetter's_Luck
1334	Saturday Night and Sunday Morning	http://dbpedia.org/resource/Saturday_Night_and_Sunday_Morning
1335	Six Characters in Search of an Author	http://dbpedia.org/resource/Six_Characters_in_Search_of_an_Author
1336	The Dead Father	http://dbpedia.org/resource/The_Dead_Father
1337	The Doctor Is Sick	http://dbpedia.org/resource/The_Doctor_Is_Sick
1338	The Yacoubian Building	http://dbpedia.org/resource/The_Yacoubian_Building
1339	Mistral's Kiss	http://dbpedia.org/resource/Mistral's_Kiss
134	The Starlight Barking	http://dbpedia.org/resource/The_Starlight_Barking
1340	The High Window	http://dbpedia.org/resource/The_High_Window
1341	Resurrection Day	http://dbpedia.org/resource/Resurrection_Day
1342	The Rules of Survival	http://dbpedia.org/resource/The_Rules_of_Survival
1343	The Hundred Days	http://dbpedia.org/resource/The_Hundred_Days_(novel)
1344	Oedipus the King	http://dbpedia.org/resource/Oedipus_the_King
1345	The Ionian Mission	http://dbpedia.org/resource/The_Ionian_Mission
1346	From Anna	http://dbpedia.org/resource/From_Anna
1347	Islands in the Stream	http://dbpedia.org/resource/Islands_in_the_Stream_(novel)
1348	Priestess of Avalon	http://dbpedia.org/resource/Priestess_of_Avalon
1349	The Lady in the Lake	http://dbpedia.org/resource/The_Lady_in_the_Lake
135	The Alteration	http://dbpedia.org/resource/The_Alteration
1350	Of Nightingales That Weep	http://dbpedia.org/resource/Of_Nightingales_That_Weep
1351	The Lake of Dead Languages	http://dbpedia.org/resource/The_Lake_of_Dead_Languages
1352	The Last Sin Eater	http://dbpedia.org/resource/The_Last_Sin_Eater
1353	Nylon Angel	http://dbpedia.org/resource/Nylon_Angel
1354	The Last Chronicle of Barset	http://dbpedia.org/resource/The_Last_Chronicle_of_Barset
1355	The Letter of Marque	http://dbpedia.org/resource/The_Letter_of_Marque
1356	Gakuen Heaven	http://dbpedia.org/resource/Gakuen_Heaven
1357	The Lives of a Cell: Notes of a Biology Watcher	http://dbpedia.org/resource/The_Lives_of_a_Cell:_Notes_of_a_Biology_Watcher
1358	The Long Goodbye	http://dbpedia.org/resource/The_Long_Goodbye_(novel)
1359	Roald Dahl's Book of Ghost Stories	http://dbpedia.org/resource/Roald_Dahl's_Book_of_Ghost_Stories
136	The Borrowers Aloft	http://dbpedia.org/resource/The_Borrowers_Aloft
1360	The Making of the Representative for Planet 8	http://dbpedia.org/resource/The_Making_of_the_Representative_for_Planet_8
1361	Driftglass	http://dbpedia.org/resource/Driftglass
1362	The Mauritius Command	http://dbpedia.org/resource/The_Mauritius_Command
1363	The Meaning of Everything	http://dbpedia.org/resource/The_Meaning_of_Everything
1364	A Year at the Movies: One Man's Filmgoing Odyssey	http://dbpedia.org/resource/A_Year_at_the_Movies:_One_Man's_Filmgoing_Odyssey
1365	The Merchant of Venice	http://dbpedia.org/resource/The_Merchant_of_Venice
1366	Definitive Biography of P.D.Q. Bach	http://dbpedia.org/resource/The_Definitive_Biography_of_P.D.Q._Bach
1367	The Bell Jar	http://dbpedia.org/resource/The_Bell_Jar
1368	Heavenly Breakfast	http://dbpedia.org/resource/Heavenly_Breakfast
1369	The BFG	http://dbpedia.org/resource/The_BFG
137	The Wee Free Men	http://dbpedia.org/resource/The_Wee_Free_Men
1370	Mercier and Camier	http://dbpedia.org/resource/Mercier_and_Camier
1371	The Nutmeg of Consolation	http://dbpedia.org/resource/The_Nutmeg_of_Consolation
1372	The Expedition of Humphry Clinker	http://dbpedia.org/resource/The_Expedition_of_Humphry_Clinker
1373	Times Square Red, Times Square Blue	http://dbpedia.org/resource/Times_Square_Red,_Times_Square_Blue
1374	Sentenced to Prism	http://dbpedia.org/resource/Sentenced_to_Prism
1375		http://dbpedia.org/resource/Captain_Underpants_and_the_Invasion_of_the_Incredibly_Naughty_Cafeteria_Ladies_from_Outer_Space_(and_the_Subsequent_Assault_of_the_Equally_Evil_Lunchroom_Zombie_Nerds)
1376	The Witch's Daughter	http://dbpedia.org/resource/The_Witch's_Daughter
1377	To Light a Candle	http://dbpedia.org/resource/To_Light_a_Candle
1378	Lord of Light	http://dbpedia.org/resource/Lord_of_Light
1379	The Discovery of Heaven	http://dbpedia.org/resource/The_Discovery_of_Heaven
138	The Amazing Maurice and His Educated Rodents	http://dbpedia.org/resource/The_Amazing_Maurice_and_his_Educated_Rodents
1380	Things that Fall from the Sky	http://dbpedia.org/resource/Things_That_Fall_from_the_Sky
1381	Diary of a Drug Fiend	http://dbpedia.org/resource/Diary_of_a_Drug_Fiend
1382	The Forest House	http://dbpedia.org/resource/The_Forest_House
1383	The Prime Minister	http://dbpedia.org/resource/The_Prime_Minister_(novel)
1384	The Wind Singer	http://dbpedia.org/resource/The_Wind_Singer
1385	Don't let the pigeon drive the bus!	http://dbpedia.org/resource/Don't_Let_the_Pigeon_Drive_the_Bus!
1386	The Real Inspector Hound	http://dbpedia.org/resource/The_Real_Inspector_Hound
1387	The Reverse of the Medal	http://dbpedia.org/resource/The_Reverse_of_the_Medal
1388	The Rottweiler	http://dbpedia.org/resource/The_Rottweiler
1389	The Secret History	http://dbpedia.org/resource/The_Secret_History
139	A Hat Full of Sky	http://dbpedia.org/resource/A_Hat_Full_of_Sky
1390	The Mists of Avalon	http://dbpedia.org/resource/The_Mists_of_Avalon
1391	The Skull Beneath the Skin	http://dbpedia.org/resource/The_Skull_Beneath_the_Skin
1392	The Small House at Allington	http://dbpedia.org/resource/The_Small_House_at_Allington
1393	End Game	http://dbpedia.org/resource/End_Games
1394	The Name of the Rose	http://dbpedia.org/resource/The_Name_of_the_Rose
1395	The Ashes of Eden	http://dbpedia.org/resource/The_Ashes_of_Eden
1396	Bitter Gold Hearts	http://dbpedia.org/resource/Bitter_Gold_Hearts
1397	Deadly Quicksilver Lies	http://dbpedia.org/resource/Deadly_Quicksilver_Lies
1398	The Surgeon's Mate	http://dbpedia.org/resource/The_Surgeon's_Mate
1399	Dragon Magic	http://dbpedia.org/resource/Dragon_Magic
14	The Man Who Walked Between the Towers	http://dbpedia.org/resource/The_Man_Who_Walked_Between_the_Towers
140	The Art of Discworld	http://dbpedia.org/resource/The_Art_of_Discworld
1400	Dreams of Steel	http://dbpedia.org/resource/Dreams_of_Steel
1401	The Firebrand	http://dbpedia.org/resource/The_Firebrand
1402	Lore of the Witch World	http://dbpedia.org/resource/Lore_of_the_Witch_World
1403	The Western Canon: The Books and School of the Ages	http://dbpedia.org/resource/The_Western_Canon:_The_Books_and_School_of_the_Ages
1404	Old Tin Sorrows	http://dbpedia.org/resource/Old_Tin_Sorrows
1405	The Travels of Marco Polo	http://dbpedia.org/resource/The_Travels_of_Marco_Polo
1406	The Picture of Dorian Gray	http://dbpedia.org/resource/The_Picture_of_Dorian_Gray
1407	Shadows Linger	http://dbpedia.org/resource/Shadows_Linger
1408	Soldiers Live	http://dbpedia.org/resource/Soldiers_Live
1409	Sweet Silver Blues	http://dbpedia.org/resource/Sweet_Silver_Blues
141	Guards! Guards!	http://dbpedia.org/resource/Guards!_Guards!
1410	The Unknown Shore	http://dbpedia.org/resource/The_Unknown_Shore
1411	Lord of Light	http://dbpedia.org/resource/Lord_of_Light
1412	The Valley of Fear	http://dbpedia.org/resource/The_Valley_of_Fear
1413	Water Sleeps	http://dbpedia.org/resource/Water_Sleeps
1414	Galatea 2.2	http://dbpedia.org/resource/Galatea_2.2
1415	Time traders	http://dbpedia.org/resource/The_Time_Traders
1416	The White Rose	http://dbpedia.org/resource/The_White_Rose_(novel)
1417	The Warden	http://dbpedia.org/resource/The_Warden
1418	Wildside	http://dbpedia.org/resource/Wildsiderz
1419	The Wine-Dark Sea	http://dbpedia.org/resource/The_Wine-Dark_Sea
142	Programming Ruby	http://dbpedia.org/resource/Programming_Ruby
1420	The Castle in the Forest	http://dbpedia.org/resource/The_Castle_in_the_Forest
1421	The Yellow Admiral	http://dbpedia.org/resource/The_Yellow_Admiral
1422	Daughter of the Lion	http://dbpedia.org/resource/Daughter_of_the_Lioness
1423	Dreamsnake	http://dbpedia.org/resource/Dreamsnake
1424	House of the Wolf	http://dbpedia.org/resource/The_House_of_the_Wolf
1425	Titus Alone	http://dbpedia.org/resource/Titus_Alone
1426	The Echo Maker	http://dbpedia.org/resource/The_Echo_Maker
1427	Lord of Light	http://dbpedia.org/resource/Lord_of_Light
1428	Titus Groan	http://dbpedia.org/resource/Titus_Groan
1429	To Have and Have Not	http://dbpedia.org/resource/To_Have_and_Have_Not
143	Maskerade	http://dbpedia.org/resource/Maskerade
1430	The Twits	http://dbpedia.org/resource/The_Twits
1431	Tom Brown's School Days	http://dbpedia.org/resource/Tom_Brown's_School_Days
1432	Santiago: A Myth of the Far Future	http://dbpedia.org/resource/Santiago:_a_Myth_of_the_Far_Future
1433	Treason's Harbour	http://dbpedia.org/resource/Treason's_Harbour
1434	Bloomability	http://dbpedia.org/resource/Bloomability
1435	Housekeeping vs. the Dirt	http://dbpedia.org/resource/Housekeeping_vs._The_Dirt
1436	Unnatural Causes	http://dbpedia.org/resource/Unnatural_Causes
1437	The Knight and Knave of Swords	http://dbpedia.org/resource/The_Knight_and_Knave_of_Swords
1438	The Last Wizard	http://dbpedia.org/resource/The_Last_Wizard
1439	A Flame in Hali	http://dbpedia.org/resource/A_Flame_in_Hali
144	Thief of Time	http://dbpedia.org/resource/Thief_of_Time
1440	Casebook of the Black Widowers	http://dbpedia.org/resource/Casebook_of_the_Black_Widowers
1441	Double Sin and Other Stories	http://dbpedia.org/resource/Double_Sin_and_Other_Stories
1442	Night Mare	http://dbpedia.org/resource/Night_Mare
1443	The Wind in the Willows	http://dbpedia.org/resource/The_Wind_in_the_Willows
1444	The Floating Admiral	http://dbpedia.org/resource/The_Floating_Admiral
1445	The Hound of Death	http://dbpedia.org/resource/The_Hound_of_Death
1446	A Grain of Wheat	http://dbpedia.org/resource/A_Grain_of_Wheat
1447	The Following Story	http://dbpedia.org/resource/The_Following_Story
1448	In the Year of the Boar and Jackie Robinson	http://dbpedia.org/resource/In_the_Year_of_the_Boar_and_Jackie_Robinson
1449	Perfect Nightmare	http://dbpedia.org/resource/Perfect_Nightmare_(novel)
145	Johnny and the Bomb	http://dbpedia.org/resource/Johnny_and_the_Bomb
1450	The Unwanted	http://dbpedia.org/resource/The_Unwanteds
1451	Watership Down	http://dbpedia.org/resource/Watership_Down
1452	Wuthering Heights	http://dbpedia.org/resource/Wuthering_Heights
1453	Eyes of the Calculor	http://dbpedia.org/resource/Eyes_of_the_Calculor
1454	A Grief Observed	http://dbpedia.org/resource/A_Grief_Observed
1455	Automated Alice	http://dbpedia.org/resource/Automated_Alice
1456	The Girl With the Dragon Tattoo	http://dbpedia.org/resource/The_Girl_with_the_Dragon_Tattoo
1457	The Dean's December	http://dbpedia.org/resource/The_Dean's_December
1458	Kingdom of Shadows	http://dbpedia.org/resource/Kingdom_of_Shadows
1459	The Blind Side: Evolution of a Game	http://dbpedia.org/resource/The_Blind_Side:_Evolution_of_a_Game
146	Thud!	http://dbpedia.org/resource/Thud!
1460	Guess How Much I Love You	http://dbpedia.org/resource/Guess_How_Much_I_Love_You
1461	The Bog People	http://dbpedia.org/resource/The_Bog_People
1462	Manifestoes of Surrealism	http://dbpedia.org/resource/Manifestoes_of_Surrealism
1463	My Father's Glory	http://dbpedia.org/resource/My_Father's_Glory
1464	Nothing's Sacred	http://dbpedia.org/resource/Nothing's_Sacred
1465	4.50 from Paddington	http://dbpedia.org/resource/4.50_from_Paddington
1466	A Christmas Carol	http://dbpedia.org/resource/A_Christmas_Carol
1467	A Caribbean Mystery	http://dbpedia.org/resource/A_Caribbean_Mystery
1468	A Sleeping Life	http://dbpedia.org/resource/A_Sleeping_Life
1469	Appointment With Death	http://dbpedia.org/resource/Appointment_with_Death
147	Men at Arms	http://dbpedia.org/resource/Men_at_Arms
1470	By the Pricking of My Thumbs	http://dbpedia.org/resource/By_the_Pricking_of_My_Thumbs
1471	The Mediterranean Caper	http://dbpedia.org/resource/The_Mediterranean_Caper
1472	Magic's Child	http://dbpedia.org/resource/Magic's_Child
1473	Ramona's World	http://dbpedia.org/resource/Ramona's_World
1474	Sixth Grade Secrets	http://dbpedia.org/resource/Sixth_Grade_Secrets
1475	A Christmas Memory	http://dbpedia.org/resource/A_Christmas_Memory
1476	Destination Unknown	http://dbpedia.org/resource/Destination_Unknown_(novel)
1477	Elephants Can Remember	http://dbpedia.org/resource/Elephants_Can_Remember
1478	Across the Nightingale Floor	http://dbpedia.org/resource/Across_the_Nightingale_Floor
1479	The Civil War: A Narrative	http://dbpedia.org/resource/The_Civil_War:_A_Narrative
148	Monstrous Regiment	http://dbpedia.org/resource/Monstrous_Regiment_(novel)
1480	A Death in Vienna	http://dbpedia.org/resource/A_Death_in_Vienna
1481	Hercule Poirot's Christmas	http://dbpedia.org/resource/Hercule_Poirot's_Christmas
1482	Tolkien: A Biography	http://dbpedia.org/resource/J._R._R._Tolkien:_A_Biography
1483	Martin Chuzzlewit	http://dbpedia.org/resource/Martin_Chuzzlewit
1484	Moby Dick	http://dbpedia.org/resource/Moby-Dick
1485	Mrs. McGinty's Dead	http://dbpedia.org/resource/Mrs_McGinty's_Dead
1486	Murder on the Links	http://dbpedia.org/resource/The_Murder_on_the_Links
1487	Ordeal By Innocence	http://dbpedia.org/resource/Ordeal_by_Innocence
1488	Plain Tales from the Hills	http://dbpedia.org/resource/Plain_Tales_from_the_Hills
1489	Postern of Fate	http://dbpedia.org/resource/Postern_of_Fate
149	Interesting Times	http://dbpedia.org/resource/Interesting_Times
1490	Mortal Engines	http://dbpedia.org/resource/Mortal_Engines
1491	Mother	http://dbpedia.org/resource/A_Mother
1492	No Telephone to Heaven	http://dbpedia.org/resource/No_Telephone_to_Heaven
1493	Reflections in a Golden Eye	http://dbpedia.org/resource/Reflections_in_a_Golden_Eye_(novel)
1494	Coming Up for Air	http://dbpedia.org/resource/Coming_Up_for_Air
1495	A Clergyman's Daughter	http://dbpedia.org/resource/A_Clergyman's_Daughter
1496	So Long a Letter	http://dbpedia.org/resource/So_Long_a_Letter
1497	Sour Sweet	http://dbpedia.org/resource/Sour_Sweet
1498	The Secret Adversary	http://dbpedia.org/resource/The_Secret_Adversary
1499	The Mirror Crack'd from Side to Side	http://dbpedia.org/resource/The_Mirror_Crack'd_from_Side_to_Side
15	The Named	http://dbpedia.org/resource/The_Named
150	The Colour of Magic	http://dbpedia.org/resource/The_Colour_of_Magic
1500	The Thirteen Problems	http://dbpedia.org/resource/The_Thirteen_Problems
1501	The Woman in White	http://dbpedia.org/resource/The_Woman_in_White_(novel)
1502	The Spirit of the Liturgy	http://dbpedia.org/resource/The_Spirit_of_the_Liturgy
1503	Across Five Aprils	http://dbpedia.org/resource/Across_Five_Aprils
1504	The Demolished Man	http://dbpedia.org/resource/The_Demolished_Man
1505	The Stars My Destination	http://dbpedia.org/resource/The_Stars_My_Destination
1506	Invisible Cities	http://dbpedia.org/resource/Invisible_Cities
1507	Alan Moore: Portrait of an Extraordinary Gentleman	http://dbpedia.org/resource/Alan_Moore:_Portrait_of_an_Extraordinary_Gentleman
1508	Alvin Journeyman	http://dbpedia.org/resource/Alvin_Journeyman
1509	Hart's Hope	http://dbpedia.org/resource/Hart's_Hope
151	Moving Pictures	http://dbpedia.org/resource/Moving_Pictures_(novel)
1510	Child of the Northern Spring	http://dbpedia.org/resource/Child_of_the_Northern_Spring
1511	Heartfire	http://dbpedia.org/resource/Heartfire
1512	Krondor: The Assassins	http://dbpedia.org/resource/Krondor:_The_Assassins
1513	Krondor: The Betrayal	http://dbpedia.org/resource/Krondor:_The_Betrayal
1514	Kingdom of Summer	http://dbpedia.org/resource/Kingdom_of_Summer
1515	Prentice Alvin	http://dbpedia.org/resource/Prentice_Alvin
1516	Red Prophet	http://dbpedia.org/resource/Red_Prophet
1517	Seventh Son	http://dbpedia.org/resource/Seventh_Son
1518	The Great Hunt	http://dbpedia.org/resource/The_Great_Hunt
1519	Coyote Moon	http://dbpedia.org/resource/Coyote_Moon
152	Reaper Man	http://dbpedia.org/resource/Reaper_Man
1520	Treasure Box	http://dbpedia.org/resource/Treasure_Box
1521	Can You Keep A Secret?	http://dbpedia.org/resource/Can_You_Keep_a_Secret%3F_(novel)
1522	Keeping the Moon	http://dbpedia.org/resource/Keeping_the_Moon
1523	Shopaholic Ties the Knot	http://dbpedia.org/resource/Shopaholic_Ties_the_Knot
1524	Someone Like You	http://dbpedia.org/resource/Someone_like_You_(novel)
